"run_accession","experiment_accession","experiment_alias","bam_bytes","bam_ftp","bam_md5","base_count","broker_name","center_name","fastq_aspera","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_md5","first_created","first_public","instrument_model","instrument_platform","last_updated","library_layout","library_name","library_selection","library_source","library_strategy","nominal_length","nominal_sdev","read_count","experiment_title","run_alias","sample_accession","sample_alias","sample_title","scientific_name","secondary_sample_accession","secondary_study_accession","sra_aspera","sra_bytes","sra_ftp","sra_galaxy","sra_md5","study_accession","study_alias","study_title","submission_accession","submitted_aspera","submitted_bytes","submitted_format","submitted_ftp","submitted_galaxy","submitted_md5","tax_id"
"SRR4785812","SRX2316043","GSM2370970","","","","16396537773","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785812/SRR4785812_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785812/SRR4785812_2.fastq.gz","3526738615;3678138722","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785812/SRR4785812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785812/SRR4785812_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785812/SRR4785812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785812/SRR4785812_2.fastq.gz","b55935fdd0572d1745852d13ad492bfc;7d547849cf63be04353b4e6c00728541","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","82396970","Illumina HiSeq 2000 sequencing: GSM2370970: healthy tissue 1 Homo sapiens RNA-Seq","GSM2370970_r1","SAMN05963897","GSM2370970","healthy tissue 1","Homo sapiens","SRS1772965","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/002/SRR4785812","6049079432","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785812","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785812","961881e7de5c4dea21e2777a203057ab","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785938","SRX2316169","GSM2371096","","","","16833501476","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785938/SRR4785938_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785938/SRR4785938_2.fastq.gz","3778986056;3857681199","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785938/SRR4785938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785938/SRR4785938_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785938/SRR4785938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785938/SRR4785938_2.fastq.gz","90b846fdb52ef3d641c7a31120432bf0;48e94cfc75313da94539d3c449506532","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","84030679","Illumina HiSeq 2000 sequencing: GSM2371096: rheumatoid arthritis tissue 61 Homo sapiens RNA-Seq","GSM2371096_r1","SAMN05963955","GSM2371096","rheumatoid arthritis tissue 61","Homo sapiens","SRS1773092","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/008/SRR4785938","5835609610","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785938","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785938","ec965a701af457159142f833d7da86d3","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785940","SRX2316171","GSM2371098","","","","18047226277","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/000/SRR4785940/SRR4785940_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/000/SRR4785940/SRR4785940_2.fastq.gz","3571962251;3839054307","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785940/SRR4785940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785940/SRR4785940_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785940/SRR4785940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785940/SRR4785940_2.fastq.gz","75c6d2c1f7b87560194e4f11a12b810c;f362036f8285e17f8b8cbafd15da29fb","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","90488664","Illumina HiSeq 2000 sequencing: GSM2371098: rheumatoid arthritis tissue 63 Homo sapiens RNA-Seq","GSM2371098_r1","SAMN05964026","GSM2371098","rheumatoid arthritis tissue 63","Homo sapiens","SRS1773093","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/000/SRR4785940","5428641201","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/000/SRR4785940","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/000/SRR4785940","dc8362b204e4baa454cfa7d74d53a721","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785886","SRX2316117","GSM2371044","","","","19133764900","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/006/SRR4785886/SRR4785886_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/006/SRR4785886/SRR4785886_2.fastq.gz","4156373862;4162530593","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785886/SRR4785886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785886/SRR4785886_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785886/SRR4785886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785886/SRR4785886_2.fastq.gz","4cc88782346bfb2498a90bcbab5e73f1;78eb9235048f1f9beabc0f5ccce74bfc","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","95536746","Illumina HiSeq 2000 sequencing: GSM2371044: rheumatoid arthritis tissue 9 Homo sapiens RNA-Seq","GSM2371044_r1","SAMN05964096","GSM2371044","rheumatoid arthritis tissue 9","Homo sapiens","SRS1773038","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/006/SRR4785886","6119049842","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/006/SRR4785886","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/006/SRR4785886","36e80b1044be5fec6e2193c4c5f5929a","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785817","SRX2316048","GSM2370975","","","","16096276113","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/007/SRR4785817/SRR4785817_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/007/SRR4785817/SRR4785817_2.fastq.gz","3290387164;3497104781","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785817/SRR4785817_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785817/SRR4785817_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785817/SRR4785817_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785817/SRR4785817_2.fastq.gz","06a543bff13c377a841eaa7dcb71c01f;ea9b426fb0c78460923e4074bce7d6cd","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","80701523","Illumina HiSeq 2000 sequencing: GSM2370975: healthy tissue 6 Homo sapiens RNA-Seq","GSM2370975_r1","SAMN05963943","GSM2370975","healthy tissue 6","Homo sapiens","SRS1772969","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/007/SRR4785817","5020141530","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/007/SRR4785817","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/007/SRR4785817","a2b8ba2a2fb669efbecefb794dc46157","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785942","SRX2316173","GSM2371100","","","","17156457930","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785942/SRR4785942_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785942/SRR4785942_2.fastq.gz","3085847984;3456759120","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785942/SRR4785942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785942/SRR4785942_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785942/SRR4785942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785942/SRR4785942_2.fastq.gz","a47ab8aabbba859153c3d79c2fa7bdd9;fb1bb0f7b7f988f0a14584d03a84e1be","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","85619440","Illumina HiSeq 2000 sequencing: GSM2371100: rheumatoid arthritis tissue 65 Homo sapiens RNA-Seq","GSM2371100_r1","SAMN05963953","GSM2371100","rheumatoid arthritis tissue 65","Homo sapiens","SRS1773096","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/002/SRR4785942","5048555305","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785942","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785942","ca88c9b56d6e0ed01d1e071a76853a5d","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785888","SRX2316119","GSM2371046","","","","17373622789","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785888/SRR4785888_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785888/SRR4785888_2.fastq.gz","3328608228;3730061709","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785888/SRR4785888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785888/SRR4785888_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785888/SRR4785888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785888/SRR4785888_2.fastq.gz","b344054a0b7f4e0e73f046b1ccb72c62;b2405fa305c7c7e665591d34ff3e6bca","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","86811642","Illumina HiSeq 2000 sequencing: GSM2371046: rheumatoid arthritis tissue 11 Homo sapiens RNA-Seq","GSM2371046_r1","SAMN05964094","GSM2371046","rheumatoid arthritis tissue 11","Homo sapiens","SRS1773041","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/008/SRR4785888","5060241449","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785888","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785888","b8544b4ba920b10dca7b39bef4dbbc5c","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785944","SRX2316175","GSM2371102","","","","18668054246","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/004/SRR4785944/SRR4785944_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/004/SRR4785944/SRR4785944_2.fastq.gz","4206892994;4291299409","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785944/SRR4785944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785944/SRR4785944_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785944/SRR4785944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785944/SRR4785944_2.fastq.gz","c84ffb3d9f07f0b32ca4718f1b827ed8;283b2df80893be5a381b28cfa136561d","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","93298522","Illumina HiSeq 2000 sequencing: GSM2371102: rheumatoid arthritis tissue 67 Homo sapiens RNA-Seq","GSM2371102_r1","SAMN05963951","GSM2371102","rheumatoid arthritis tissue 67","Homo sapiens","SRS1773097","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/004/SRR4785944","6278737701","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/004/SRR4785944","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/004/SRR4785944","b207974d40cc92f680aa5670486488d6","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785818","SRX2316049","GSM2370976","","","","17109837392","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785818/SRR4785818_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785818/SRR4785818_2.fastq.gz","3455393507;3607477863","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785818/SRR4785818_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785818/SRR4785818_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785818/SRR4785818_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785818/SRR4785818_2.fastq.gz","ba140095adca2fc4fc1ef87d1f532948;1656f8373baa27f51a67cf55d79ede87","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","85976962","Illumina HiSeq 2000 sequencing: GSM2370976: healthy tissue 7 Homo sapiens RNA-Seq","GSM2370976_r1","SAMN05963942","GSM2370976","healthy tissue 7","Homo sapiens","SRS1772970","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/008/SRR4785818","5282281983","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785818","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785818","297406dc29a6eb450597b7dcb1837146","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785890","SRX2316121","GSM2371048","","","","17315993581","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/000/SRR4785890/SRR4785890_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/000/SRR4785890/SRR4785890_2.fastq.gz","3756520389;3813810142","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785890/SRR4785890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785890/SRR4785890_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785890/SRR4785890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785890/SRR4785890_2.fastq.gz","31560d3becbc4a49a9f5d33a4b6f85ad;83213541a083671da48108c700b7d6c5","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","86451316","Illumina HiSeq 2000 sequencing: GSM2371048: rheumatoid arthritis tissue 13 Homo sapiens RNA-Seq","GSM2371048_r1","SAMN05963918","GSM2371048","rheumatoid arthritis tissue 13","Homo sapiens","SRS1773043","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/000/SRR4785890","5539565933","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/000/SRR4785890","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/000/SRR4785890","ce082c622f343423a15bb4569be78002","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785948","SRX2316179","GSM2371106","","","","16018004928","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785948/SRR4785948_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785948/SRR4785948_2.fastq.gz","3143764058;3262317918","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785948/SRR4785948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785948/SRR4785948_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785948/SRR4785948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785948/SRR4785948_2.fastq.gz","642e3111ab5911d92dcca63e434c3f55;7ed7ac877a293641489bcd20145f08fe","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","80287340","Illumina HiSeq 2000 sequencing: GSM2371106: rheumatoid arthritis tissue 71 Homo sapiens RNA-Seq","GSM2371106_r1","SAMN05964024","GSM2371106","rheumatoid arthritis tissue 71","Homo sapiens","SRS1773101","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/008/SRR4785948","4823356638","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785948","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785948","ce7370b7924993c7bd984489866ad6b3","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785951","SRX2316182","GSM2371109","","","","17273746260","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/001/SRR4785951/SRR4785951_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/001/SRR4785951/SRR4785951_2.fastq.gz","3454367900;3664021396","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785951/SRR4785951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785951/SRR4785951_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785951/SRR4785951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785951/SRR4785951_2.fastq.gz","dec2637d61915df553d7efca3967c92a;7716849e53d9988044e7e37ce976302a","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","86500348","Illumina HiSeq 2000 sequencing: GSM2371109: rheumatoid arthritis tissue 74 Homo sapiens RNA-Seq","GSM2371109_r1","SAMN05964021","GSM2371109","rheumatoid arthritis tissue 74","Homo sapiens","SRS1773103","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/001/SRR4785951","5291666505","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/001/SRR4785951","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/001/SRR4785951","52dfd34d2ce726d7e78fa922dc77e9d6","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785895","SRX2316126","GSM2371053","","","","3534419603","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/005/SRR4785895/SRR4785895_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/005/SRR4785895/SRR4785895_2.fastq.gz","782609404;816130719","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785895/SRR4785895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785895/SRR4785895_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785895/SRR4785895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785895/SRR4785895_2.fastq.gz","93747cdccee733e46a0e97514cd3ae65;5360e56ce1181b7aacb3c47008db3b7f","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","17755112","Illumina HiSeq 2000 sequencing: GSM2371053: rheumatoid arthritis tissue 18 Homo sapiens RNA-Seq","GSM2371053_r1","SAMN05963913","GSM2371053","rheumatoid arthritis tissue 18","Homo sapiens","SRS1773046","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/005/SRR4785895","1096126250","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/005/SRR4785895","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/005/SRR4785895","f9bd49687ec4fdbaa6812fa26e9713f8","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785952","SRX2316183","GSM2371110","","","","19725667125","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785952/SRR4785952_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785952/SRR4785952_2.fastq.gz","3698859059;4102130039","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785952/SRR4785952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785952/SRR4785952_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785952/SRR4785952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785952/SRR4785952_2.fastq.gz","e13d07f2f53a2690fcbaeb5512e1bb90;72bd7ae63fbb4f53dcda455fbfa01e4a","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","98509284","Illumina HiSeq 2000 sequencing: GSM2371110: rheumatoid arthritis tissue 75 Homo sapiens RNA-Seq","GSM2371110_r1","SAMN05964020","GSM2371110","rheumatoid arthritis tissue 75","Homo sapiens","SRS1773107","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/002/SRR4785952","5754983687","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785952","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785952","d8c2fbabef8d9fc23501c11117435a5e","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785898","SRX2316129","GSM2371056","","","","18158167934","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785898/SRR4785898_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785898/SRR4785898_2.fastq.gz","3964704881;4024314067","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785898/SRR4785898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785898/SRR4785898_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785898/SRR4785898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785898/SRR4785898_2.fastq.gz","6b6e1164f0238d88806dc07cc3f26d45;883b594b3541997bb1528fb8d05caa94","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","90829036","Illumina HiSeq 2000 sequencing: GSM2371056: rheumatoid arthritis tissue 21 Homo sapiens RNA-Seq","GSM2371056_r1","SAMN05963910","GSM2371056","rheumatoid arthritis tissue 21","Homo sapiens","SRS1773051","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/008/SRR4785898","5785317281","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785898","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785898","5bf5ead4c9a07878447bae5d1e6d75fc","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785953","SRX2316184","GSM2371111","","","","17499092969","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/003/SRR4785953/SRR4785953_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/003/SRR4785953/SRR4785953_2.fastq.gz","3484236478;3903080844","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785953/SRR4785953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785953/SRR4785953_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785953/SRR4785953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785953/SRR4785953_2.fastq.gz","808766e233bfd117e991678be32a58b7;49235ea2a183ffa76a6cfeb3bdf806e5","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","87951868","Illumina HiSeq 2000 sequencing: GSM2371111: rheumatoid arthritis tissue 76 Homo sapiens RNA-Seq","GSM2371111_r1","SAMN05964019","GSM2371111","rheumatoid arthritis tissue 76","Homo sapiens","SRS1773108","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/003/SRR4785953","5550361503","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/003/SRR4785953","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/003/SRR4785953","62e7edbcef39fd363d81afb627232a2b","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785820","SRX2316051","GSM2370978","","","","12676149689","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/000/SRR4785820/SRR4785820_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/000/SRR4785820/SRR4785820_2.fastq.gz","2423725729;2682514376","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785820/SRR4785820_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785820/SRR4785820_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785820/SRR4785820_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785820/SRR4785820_2.fastq.gz","01af090691d7214f830a3ec9a17ab392;24f74c470af3051e9b2809e1eae131af","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","64012191","Illumina HiSeq 2000 sequencing: GSM2370978: healthy tissue 9 Homo sapiens RNA-Seq","GSM2370978_r1","SAMN05963940","GSM2370978","healthy tissue 9","Homo sapiens","SRS1772973","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/000/SRR4785820","4902348700","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/000/SRR4785820","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/000/SRR4785820","44f7cb7df97bc60f300a9d856ba3e1b9","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
